Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),date,Resort,Date,Mean_Temp,Snowfall_cm,Snow_Retention,Snow_Consistency
83024,2016,9,9,6.3,4.0,11.4,2016-09-09,Mount Buller,2016-09-09,5.15,0.0,0.041091278200465015,0.11920292202211755
83024,2016,9,10,3.5,1.3,36.8,2016-09-10,Mount Buller,2016-09-10,2.4,0.0,0.14804719803168948,0.34298953732650117
83024,2016,9,11,3.7,-1.2,2.0,2016-09-11,Mount Buller,2016-09-11,1.25,1.0,0.13587289700909427,0.6456563062257954
83024,2016,9,12,2.0,-1.1,0.6,2016-09-12,Mount Buller,2016-09-12,0.44999999999999996,0.3,0.2689414213699951,0.6341355910108007
83024,2016,9,13,6.6,-0.1,0.2,2016-09-13,Mount Buller,2016-09-13,3.25,0.0,0.03557118927263618,0.5124973964842103
83024,2016,9,14,4.2,1.5,27.6,2016-09-14,Mount Buller,2016-09-14,2.85,0.0,0.10909682119561293,0.320821300824607
83024,2016,9,15,1.6,-2.2,0.2,2016-09-15,Mount Buller,2016-09-15,-0.30000000000000004,0.2,0.31002551887238755,0.7502601055951177
83024,2016,9,16,0.4,-2.5,28.0,2016-09-16,Mount Buller,2016-09-16,-1.05,28.0,0.45016600268752216,0.7772998611746911
83024,2016,9,17,3.1,-2.2,0.4,2016-09-17,Mount Buller,2016-09-17,0.44999999999999996,0.2,0.1750862681640398,0.7502601055951177
83024,2016,9,18,2.8,0.1,3.0,2016-09-18,Mount Buller,2016-09-18,1.45,1.5,0.19781611144141825,0.4875026035157896
83024,2016,9,19,3.8,-3.7,9.6,2016-09-19,Mount Buller,2016-09-19,0.04999999999999982,4.8,0.13010847436299786,0.8641271029909058
83024,2016,9,20,4.6,-2.5,0.0,2016-09-20,Mount Buller,2016-09-20,1.0499999999999998,0.0,0.09112296101485616,0.7772998611746911
83024,2016,9,21,4.7,-1.5,8.4,2016-09-21,Mount Buller,2016-09-21,1.6,4.2,0.08706577244027125,0.679178699175393
83024,2016,9,22,6.0,0.2,6.2,2016-09-22,Mount Buller,2016-09-22,3.1,0.0,0.04742587317756678,0.47502081252106
83024,2016,9,23,8.7,0.5,0.6,2016-09-23,Mount Buller,2016-09-23,4.6,0.0,0.012742349464111609,0.43782349911420193
83024,2016,9,24,7.8,2.4,0.0,2016-09-24,Mount Buller,2016-09-24,5.1,0.0,0.01984030573407751,0.23147521650098238
83024,2016,9,25,3.3,0.6,7.0,2016-09-25,Mount Buller,2016-09-25,1.95,3.5,0.16110894957658525,0.425557483188341
83024,2016,9,26,1.8,-3.1,0.6,2016-09-26,Mount Buller,2016-09-26,-0.65,0.6,0.289050497374996,0.8249137318359602
83024,2016,9,27,2.2,-3.9,12.6,2016-09-27,Mount Buller,2016-09-27,-0.8499999999999999,12.6,0.24973989440488234,0.8754466418125836
83024,2016,9,28,5.4,-3.1,2.6,2016-09-28,Mount Buller,2016-09-28,1.1500000000000001,1.3,0.06297335605699649,0.8249137318359602
83024,2016,9,29,0.0,-0.2,43.6,2016-09-29,Mount Buller,2016-09-29,-0.1,43.6,0.5,0.52497918747894
83024,2016,9,30,5.381155015197568,-2.1,4.8,2016-09-30,Mount Buller,2016-09-30,1.640577507598784,2.4,0.0635316506391127,0.740774899182154
83024,2016,10,1,9.815634218289086,-0.9,0.0,2016-10-01,Mount Buller,2016-10-01,4.457817109144543,0.0,0.007334408243295749,0.610639233949222
83024,2016,10,2,9.815634218289086,2.4594674556213016,0.0,2016-10-02,Mount Buller,2016-10-02,6.137550836955194,0.0,0.007334408243295749,0.22622803298923128
83024,2016,10,3,-0.2,2.4594674556213016,0.0,2016-10-03,Mount Buller,2016-10-03,1.1297337278106507,0.0,0.52497918747894,0.22622803298923128
83024,2016,10,4,0.6,2.4594674556213016,0.0,2016-10-04,Mount Buller,2016-10-04,1.5297337278106509,0.0,0.425557483188341,0.22622803298923128
83024,2016,10,5,3.1,-3.7,38.8,2016-10-05,Mount Buller,2016-10-05,-0.30000000000000004,38.8,0.1750862681640398,0.8641271029909058
83024,2016,10,6,8.6,-2.5,12.2,2016-10-06,Mount Buller,2016-10-06,3.05,0.0,0.013386917827664779,0.7772998611746911
83024,2016,10,7,8.6,2.4,0.0,2016-10-07,Mount Buller,2016-10-07,5.5,0.0,0.013386917827664779,0.23147521650098238
83024,2016,10,8,8.3,0.6,0.0,2016-10-08,Mount Buller,2016-10-08,4.45,0.0,0.015519756578408886,0.425557483188341
83024,2016,10,9,12.0,2.6,0.0,2016-10-09,Mount Buller,2016-10-09,7.3,0.0,0.0024726231566347743,0.2141650169574414
83024,2016,10,10,0.7,-0.6,10.8,2016-10-10,Mount Buller,2016-10-10,0.04999999999999999,5.4,0.41338242108267,0.574442516811659
83024,2016,10,11,-0.7,-4.7,6.4,2016-10-11,Mount Buller,2016-10-11,-2.7,6.4,0.5866175789173301,0.9129342275597286
83024,2016,10,12,1.2,-4.0,5.4,2016-10-12,Mount Buller,2016-10-12,-1.4,5.4,0.35434369377420455,0.8807970779778823
83024,2016,10,13,6.1,-5.3,1.4,2016-10-13,Mount Buller,2016-10-13,0.3999999999999999,0.7,0.045217473483287494,0.9340109905087812
83024,2016,10,14,9.5,-0.5,0.0,2016-10-14,Mount Buller,2016-10-14,4.5,0.0,0.008577485413711984,0.5621765008857981
83024,2016,10,15,9.2,1.0,0.0,2016-10-15,Mount Buller,2016-10-15,5.1,0.0,0.009951801866904324,0.3775406687981454
83024,2016,10,16,10.3,4.2,0.0,2016-10-16,Mount Buller,2016-10-16,7.25,0.0,0.005765965558924903,0.10909682119561293
83024,2016,10,17,1.9,-1.5,28.0,2016-10-17,Mount Buller,2016-10-17,0.19999999999999996,14.0,0.27888482197713693,0.679178699175393
83024,2016,10,18,2.0,-1.7,15.4,2016-10-18,Mount Buller,2016-10-18,0.15000000000000002,7.7,0.2689414213699951,0.7005671424739729
83024,2016,10,19,0.6,-5.1,21.4,2016-10-19,Mount Buller,2016-10-19,-2.25,21.4,0.425557483188341,0.9275735146384823
83024,2016,10,20,7.6,-3.9,1.4,2016-10-20,Mount Buller,2016-10-20,1.8499999999999999,0.7,0.021881270936130476,0.8754466418125836
83024,2016,10,21,11.7,-0.3,0.0,2016-10-21,Mount Buller,2016-10-21,5.699999999999999,0.0,0.0028716291557003997,0.5374298453437496
83024,2016,10,22,-0.7,-4.1,7.0,2016-10-22,Mount Buller,2016-10-22,-2.4,7.0,0.5866175789173301,0.8859476187202091
83024,2016,10,23,5.2,-4.0,5.8,2016-10-23,Mount Buller,2016-10-23,0.6000000000000001,2.9,0.06913842034334682,0.8807970779778823
83024,2016,10,24,10.8,-3.5,0.8,2016-10-24,Mount Buller,2016-10-24,3.6500000000000004,0.0,0.004496273160941178,0.8519528019683106
83024,2016,10,25,11.1,0.8,0.0,2016-10-25,Mount Buller,2016-10-25,5.95,0.0,0.0038724034406710317,0.401312339887548
83024,2016,10,26,11.0,3.6,0.0,2016-10-26,Mount Buller,2016-10-26,7.3,0.0,0.004070137715896128,0.14185106490048777
83024,2016,10,27,8.2,-1.4,0.0,2016-10-27,Mount Buller,2016-10-27,3.3999999999999995,0.0,0.016302499371440946,0.6681877721681662
83024,2016,10,28,10.3,0.2,0.0,2016-10-28,Mount Buller,2016-10-28,5.25,0.0,0.005765965558924903,0.47502081252106
83024,2016,10,29,14.2,3.6,0.0,2016-10-29,Mount Buller,2016-10-29,8.9,0.0,0.0008244246863982953,0.14185106490048777
83024,2016,10,30,12.4,7.0,0.0,2016-10-30,Mount Buller,2016-10-30,9.7,0.0,0.002025320389049882,0.02931223075135632
83024,2016,10,31,-0.2,-5.5,3.4,2016-10-31,Mount Buller,2016-10-31,-2.85,3.4,0.52497918747894,0.9399133498259924
83024,2016,11,1,3.0,-4.5,0.6,2016-11-01,Mount Buller,2016-11-01,-0.75,0.6,0.18242552380635635,0.9046505351008906
83024,2016,11,2,7.3,-2.7,3.6,2016-11-02,Mount Buller,2016-11-02,2.3,0.0,0.02533270322687173,0.7941296281990528
83024,2016,11,3,11.1,-0.8,0.0,2016-11-03,Mount Buller,2016-11-03,5.1499999999999995,0.0,0.0038724034406710317,0.598687660112452
83024,2016,11,4,12.9,3.9,0.0,2016-11-04,Mount Buller,2016-11-04,8.4,0.0,0.001578028060403861,0.12455335818741645
83024,2016,11,5,0.2,-3.3,0.0,2016-11-05,Mount Buller,2016-11-05,-1.5499999999999998,0.0,0.47502081252106,0.8388910504234147
83024,2016,11,6,7.4,-2.6,3.8,2016-11-06,Mount Buller,2016-11-06,2.4000000000000004,0.0,0.024127021417669196,0.7858349830425586
83024,2016,11,7,12.7,-0.5,0.0,2016-11-07,Mount Buller,2016-11-07,6.1,0.0,0.0017437013309547797,0.5621765008857981
83024,2016,11,8,12.3,6.6,0.2,2016-11-08,Mount Buller,2016-11-08,9.45,0.0,0.0021289397159641892,0.03557118927263618
83024,2016,11,9,13.9,4.6,0.0,2016-11-09,Mount Buller,2016-11-09,9.25,0.0,0.0009577170524602394,0.09112296101485616
83024,2016,11,10,12.1,3.3,0.0,2016-11-10,Mount Buller,2016-11-10,7.699999999999999,0.0,0.002352315570978148,0.16110894957658525
83024,2016,11,11,14.9,3.6,0.0,2016-11-11,Mount Buller,2016-11-11,9.25,0.0,0.0005811037343016315,0.14185106490048777
83024,2016,11,12,10.3,6.5,2.4,2016-11-12,Mount Buller,2016-11-12,8.4,0.0,0.005765965558924903,0.03732688734412946
83024,2016,11,13,4.3,0.7,8.4,2016-11-13,Mount Buller,2016-11-13,2.5,0.0,0.10433122311900131,0.41338242108267
83024,2016,11,14,5.3,0.0,28.6,2016-11-14,Mount Buller,2016-11-14,2.65,0.0,0.06598900949121879,0.5
83024,2016,11,15,9.5,-1.6,6.8,2016-11-15,Mount Buller,2016-11-15,3.95,0.0,0.008577485413711984,0.6899744811276125
83024,2016,11,16,15.2,3.6,0.0,2016-11-16,Mount Buller,2016-11-16,9.4,0.0,0.0005002011070795643,0.14185106490048777
83024,2016,11,17,16.3,7.3,0.0,2016-11-17,Mount Buller,2016-11-17,11.8,0.0,0.0002886520155846758,0.02533270322687173
83024,2016,11,18,19.4,10.1,0.0,2016-11-18,Mount Buller,2016-11-18,14.75,0.0,6.127973961660248e-05,0.006368515506815548
83024,2016,11,19,18.2,9.9,0.0,2016-11-19,Mount Buller,2016-11-19,14.05,0.0,0.00011165334062956276,0.007033587154995161
83024,2016,11,20,20.8,10.2,0.0,2016-11-20,Mount Buller,2016-11-20,15.5,0.0,3.043155690056533e-05,0.0060598014915841155
83024,2016,11,21,20.2,11.5,0.0,2016-11-21,Mount Buller,2016-11-21,15.85,0.0,4.107786776476334e-05,0.0031726828424851893
83024,2016,11,22,10.6,8.7,7.4,2016-11-22,Mount Buller,2016-11-22,9.649999999999999,0.0,0.004966801650056961,0.012742349464111609
83024,2016,11,23,5.7,3.9,47.8,2016-11-23,Mount Buller,2016-11-23,4.8,0.0,0.05468131721594076,0.12455335818741645
83024,2016,11,24,5.4,-3.4,13.2,2016-11-24,Mount Buller,2016-11-24,1.0000000000000002,6.6,0.06297335605699649,0.8455347349164652
83024,2016,11,25,8.1,-0.7,0.0,2016-11-25,Mount Buller,2016-11-25,3.6999999999999997,0.0,0.017124033315727736,0.5866175789173301
83024,2016,11,26,13.0,-0.9,0.0,2016-11-26,Mount Buller,2016-11-26,6.05,0.0,0.0015011822567369917,0.610639233949222
83024,2016,11,27,16.2,5.4,0.0,2016-11-27,Mount Buller,2016-11-27,10.8,0.0,0.00030344703002891917,0.06297335605699649
83024,2016,11,28,14.6,7.0,0.0,2016-11-28,Mount Buller,2016-11-28,10.8,0.0,0.0006750827306328381,0.02931223075135632
83024,2016,11,29,15.9,6.8,0.0,2016-11-29,Mount Buller,2016-11-29,11.35,0.0,0.00035253783787123874,0.032295464698450516
83024,2016,11,30,17.2,8.9,0.0,2016-11-30,Mount Buller,2016-11-30,13.05,0.0,0.000184071904963424,0.011543752483922289
83024,2016,12,1,15.6,6.6,0.0,2016-12-01,Mount Buller,2016-12-01,11.1,0.0,0.00040956716498605043,0.03557118927263618
83024,2016,12,2,15.5,8.9,0.0,2016-12-02,Mount Buller,2016-12-02,12.2,0.0,0.0004305570813246149,0.011543752483922289
83024,2016,12,3,16.2,6.8,0.0,2016-12-03,Mount Buller,2016-12-03,11.5,0.0,0.00030344703002891917,0.032295464698450516
83024,2016,12,4,19.1,9.2,0.0,2016-12-04,Mount Buller,2016-12-04,14.15,0.0,7.119619380797805e-05,0.009951801866904324
83024,2016,12,5,16.4,10.8,13.6,2016-12-05,Mount Buller,2016-12-05,13.6,0.0,0.0002745781561013329,0.004496273160941178
83024,2016,12,6,12.3,8.4,0.0,2016-12-06,Mount Buller,2016-12-06,10.350000000000001,0.0,0.0021289397159641892,0.014774031693273055
83024,2016,12,7,14.6,4.3,0.0,2016-12-07,Mount Buller,2016-12-07,9.45,0.0,0.0006750827306328381,0.10433122311900131
83024,2016,12,8,11.1,7.7,0.0,2016-12-08,Mount Buller,2016-12-08,9.4,0.0,0.0038724034406710317,0.020836344518680425
83024,2016,12,9,8.1,-2.0,42.0,2016-12-09,Mount Buller,2016-12-09,3.05,0.0,0.017124033315727736,0.7310585786300049
83024,2016,12,10,13.1,-1.8,0.2,2016-12-10,Mount Buller,2016-12-10,5.6499999999999995,0.0,0.0014280732884225744,0.7109495026250039
83024,2016,12,11,15.3,6.1,0.0,2016-12-11,Mount Buller,2016-12-11,10.7,0.0,0.00047581761883833595,0.045217473483287494
83024,2016,12,12,17.7,8.2,0.0,2016-12-12,Mount Buller,2016-12-12,12.95,0.0,0.00014336118090126093,0.016302499371440946
83024,2016,12,13,21.0,10.6,0.0,2016-12-13,Mount Buller,2016-12-13,15.8,0.0,2.7535691114583473e-05,0.004966801650056961
83024,2016,12,14,13.2,9.5,8.4,2016-12-14,Mount Buller,2016-12-14,11.35,0.0,0.0013585199504289591,0.008577485413711984
83024,2016,12,15,15.1,5.7,0.0,2016-12-15,Mount Buller,2016-12-15,10.4,0.0,0.0005258334807966399,0.05468131721594076
83024,2016,12,16,12.8,8.2,0.0,2016-12-16,Mount Buller,2016-12-16,10.5,0.0,0.0016588010801744215,0.016302499371440946
83024,2016,12,17,12.2,7.5,0.0,2016-12-17,Mount Buller,2016-12-17,9.85,0.0,0.0022378485212763335,0.022977369910025615
83024,2016,12,18,12.1,-2.5,0.0,2016-12-18,Mount Buller,2016-12-18,4.8,0.0,0.002352315570978148,0.7772998611746911
83024,2016,12,19,13.7,1.1,0.0,2016-12-19,Mount Buller,2016-12-19,7.3999999999999995,0.0,0.0010583344344660148,0.36586440898919936
83024,2016,12,20,13.5,6.9,1.4,2016-12-20,Mount Buller,2016-12-20,10.2,0.0,0.0011695102650555148,0.030768859357148008
83024,2016,12,21,14.2,2.3,1.4,2016-12-21,Mount Buller,2016-12-21,8.25,0.0,0.0008244246863982953,0.24048908305088898
83024,2016,12,22,18.1,6.3,0.0,2016-12-22,Mount Buller,2016-12-22,12.200000000000001,0.0,0.0001173772578811046,0.041091278200465015
83024,2016,12,23,19.9,10.8,0.0,2016-12-23,Mount Buller,2016-12-23,15.35,0.0,4.7725356118475645e-05,0.004496273160941178
83024,2016,12,24,20.9,12.7,0.0,2016-12-24,Mount Buller,2016-12-24,16.799999999999997,0.0,2.8947435319942643e-05,0.0017437013309547797
83024,2016,12,25,21.9,13.1,0.0,2016-12-25,Mount Buller,2016-12-25,17.5,0.0,1.7557707022617317e-05,0.0014280732884225744
83024,2016,12,26,18.8,13.4,0.0,2016-12-26,Mount Buller,2016-12-26,16.1,0.0,8.271722285166639e-05,0.0012293986212774202
83024,2016,12,27,17.8,12.4,8.4,2016-12-27,Mount Buller,2016-12-27,15.100000000000001,0.0,0.00013637032707949703,0.002025320389049882
83024,2016,12,28,17.6,13.2,5.0,2016-12-28,Mount Buller,2016-12-28,15.4,0.0,0.0001507103580597574,0.0013585199504289591
83024,2016,12,29,16.4,13.5,1.4,2016-12-29,Mount Buller,2016-12-29,14.95,0.0,0.0002745781561013329,0.0011695102650555148
83024,2016,12,30,17.5,14.9,38.6,2016-12-30,Mount Buller,2016-12-30,16.2,0.0,0.00015843621910252592,0.0005811037343016315
83024,2016,12,31,18.4,9.6,5.2,2016-12-31,Mount Buller,2016-12-31,14.0,0.0,0.00010102919390777289,0.008162571153159897
83024,2017,1,1,15.3,10.8,0.0,2017-01-01,Mount Buller,2017-01-01,13.05,0.0,0.00047581761883833595,0.004496273160941178
83024,2017,1,2,15.7,4.4,0.0,2017-01-02,Mount Buller,2017-01-02,10.05,0.0,0.00038960012083882634,0.09975048911968513
83024,2017,1,3,18.0,7.8,0.0,2017-01-03,Mount Buller,2017-01-03,12.9,0.0,0.00012339457598623172,0.01984030573407751
83024,2017,1,4,17.8,10.0,0.0,2017-01-04,Mount Buller,2017-01-04,13.9,0.0,0.00013637032707949703,0.0066928509242848554
83024,2017,1,5,19.6,11.3,0.0,2017-01-05,Mount Buller,2017-01-05,15.450000000000001,0.0,5.5448524722794907e-05,0.003505187220066338
83024,2017,1,6,20.0,12.3,0.2,2017-01-06,Mount Buller,2017-01-06,16.15,0.0,4.5397868702434395e-05,0.0021289397159641892
83024,2017,1,7,20.7,12.5,0.0,2017-01-07,Mount Buller,2017-01-07,16.6,0.0,3.199176627183627e-05,0.0019267346633274757
83024,2017,1,8,21.4,15.3,0.0,2017-01-08,Mount Buller,2017-01-08,18.35,0.0,2.254442965044545e-05,0.00047581761883833595
83024,2017,1,9,17.1,15.4,0.0,2017-01-09,Mount Buller,2017-01-09,16.25,0.0,0.00019350764710127034,0.000452622223240535
83024,2017,1,10,14.7,9.6,45.6,2017-01-10,Mount Buller,2017-01-10,12.149999999999999,0.0,0.0006421797005859859,0.008162571153159897
83024,2017,1,11,18.1,12.1,0.0,2017-01-11,Mount Buller,2017-01-11,15.100000000000001,0.0,0.0001173772578811046,0.002352315570978148
83024,2017,1,12,20.0,8.4,0.0,2017-01-12,Mount Buller,2017-01-12,14.2,0.0,4.5397868702434395e-05,0.014774031693273055
83024,2017,1,13,18.1,12.1,0.6,2017-01-13,Mount Buller,2017-01-13,15.100000000000001,0.0,0.0001173772578811046,0.002352315570978148
83024,2017,1,14,13.7,2.1,36.0,2017-01-14,Mount Buller,2017-01-14,7.8999999999999995,0.0,0.0010583344344660148,0.259225100817846
83024,2017,1,15,17.0,2.6,0.0,2017-01-15,Mount Buller,2017-01-15,9.8,0.0,0.00020342697805520653,0.2141650169574414
83024,2017,1,16,19.5,10.2,0.0,2017-01-16,Mount Buller,2017-01-16,14.85,0.0,5.829126566113865e-05,0.0060598014915841155
83024,2017,1,17,24.1,13.6,0.0,2017-01-17,Mount Buller,2017-01-17,18.85,0.0,5.844521422236271e-06,0.0011125360328603216
83024,2017,1,18,16.3,11.8,0.0,2017-01-18,Mount Buller,2017-01-18,14.05,0.0,0.0002886520155846758,0.002731960763011059
83024,2017,1,19,18.5,7.6,0.0,2017-01-19,Mount Buller,2017-01-19,13.05,0.0,9.610241549947396e-05,0.021881270936130476
83024,2017,1,20,13.3,8.1,29.4,2017-01-20,Mount Buller,2017-01-20,10.7,0.0,0.0012923497762873384,0.017124033315727736
83024,2017,1,21,15.5,3.4,18.6,2017-01-21,Mount Buller,2017-01-21,9.45,0.0,0.0004305570813246149,0.1544652650835347
83024,2017,1,22,19.1,8.7,0.0,2017-01-22,Mount Buller,2017-01-22,13.9,0.0,7.119619380797805e-05,0.012742349464111609
83024,2017,1,23,23.0,13.6,0.0,2017-01-23,Mount Buller,2017-01-23,18.3,0.0,1.0129990980873921e-05,0.0011125360328603216
83024,2017,1,24,15.4,12.1,3.2,2017-01-24,Mount Buller,2017-01-24,13.75,0.0,0.000452622223240535,0.002352315570978148
83024,2017,1,25,17.7,7.8,0.0,2017-01-25,Mount Buller,2017-01-25,12.75,0.0,0.00014336118090126093,0.01984030573407751
83024,2017,1,26,18.9,10.2,0.0,2017-01-26,Mount Buller,2017-01-26,14.549999999999999,0.0,7.868337371132325e-05,0.0060598014915841155
83024,2017,1,27,20.3,11.6,0.0,2017-01-27,Mount Buller,2017-01-27,15.95,0.0,3.907455479521346e-05,0.003018416324708424
83024,2017,1,28,20.3,13.4,0.0,2017-01-28,Mount Buller,2017-01-28,16.85,0.0,3.907455479521346e-05,0.0012293986212774202
83024,2017,1,29,22.3,14.4,0.0,2017-01-29,Mount Buller,2017-01-29,18.35,0.0,1.4375080444120798e-05,0.000746028833836697
83024,2017,1,30,21.8,16.4,0.0,2017-01-30,Mount Buller,2017-01-30,19.1,0.0,1.8457893295667037e-05,0.0002745781561013329
83024,2017,1,31,18.1,10.7,5.0,2017-01-31,Mount Buller,2017-01-31,14.4,0.0,0.0001173772578811046,0.0047257126023954816
83024,2017,2,1,13.9,6.7,0.0,2017-02-01,Mount Buller,2017-02-01,10.3,0.0,0.0009577170524602394,0.03389516415917814
83024,2017,2,2,15.3,3.4,0.0,2017-02-02,Mount Buller,2017-02-02,9.35,0.0,0.00047581761883833595,0.1544652650835347
83024,2017,2,3,18.1,5.6,0.0,2017-02-03,Mount Buller,2017-02-03,11.850000000000001,0.0,0.0001173772578811046,0.057324175898868755
83024,2017,2,4,19.8,10.4,0.0,2017-02-04,Mount Buller,2017-02-04,15.100000000000001,0.0,5.0172164683764205e-05,0.005486298899450404
83024,2017,2,5,15.4,11.7,3.2,2017-02-05,Mount Buller,2017-02-05,13.55,0.0,0.000452622223240535,0.0028716291557003997
83024,2017,2,6,14.2,11.1,32.6,2017-02-06,Mount Buller,2017-02-06,12.649999999999999,0.0,0.0008244246863982953,0.0038724034406710317
83024,2017,2,7,18.2,9.9,3.0,2017-02-07,Mount Buller,2017-02-07,14.05,0.0,0.00011165334062956276,0.007033587154995161
83024,2017,2,8,20.4,12.8,0.0,2017-02-08,Mount Buller,2017-02-08,16.6,0.0,3.716893710288947e-05,0.0016588010801744215
83024,2017,2,9,24.3,14.0,0.0,2017-02-09,Mount Buller,2017-02-09,19.15,0.0,5.288344614622303e-06,0.0009110511944006454
83024,2017,2,10,26.4,15.8,0.0,2017-02-10,Mount Buller,2017-02-10,21.1,0.0,1.8505977728634534e-06,0.00037060614062639654
83024,2017,2,11,23.6,20.1,0.0,2017-02-11,Mount Buller,2017-02-11,21.85,0.0,7.50450159711e-06,4.31838841319577e-05
83024,2017,2,12,6.3,5.9,0.0,2017-02-12,Mount Buller,2017-02-12,6.1,0.0,0.041091278200465015,0.04973651155855672
83024,2017,2,13,8.0,0.7,0.0,2017-02-13,Mount Buller,2017-02-13,4.35,0.0,0.01798620996209156,0.41338242108267
83024,2017,2,14,14.8,1.8,0.0,2017-02-14,Mount Buller,2017-02-14,8.3,0.0,0.000610879359434401,0.289050497374996
83024,2017,2,15,15.9,6.2,0.0,2017-02-15,Mount Buller,2017-02-15,11.05,0.0,0.00035253783787123874,0.043107254941086116
83024,2017,2,16,18.7,8.8,0.0,2017-02-16,Mount Buller,2017-02-16,13.75,0.0,8.695785676794554e-05,0.012128434984274237
83024,2017,2,17,17.2,10.9,0.0,2017-02-17,Mount Buller,2017-02-17,14.05,0.0,0.000184071904963424,0.004277925419704973
83024,2017,2,18,9.4,5.3,0.0,2017-02-18,Mount Buller,2017-02-18,7.35,0.0,0.009013298652847822,0.06598900949121879
83024,2017,2,19,5.5,-1.5,0.0,2017-02-19,Mount Buller,2017-02-19,2.0,0.0,0.060086650174007626,0.679178699175393
83024,2017,2,20,5.2,-1.2,18.6,2017-02-20,Mount Buller,2017-02-20,2.0,0.0,0.06913842034334682,0.6456563062257954
83024,2017,2,21,12.8,0.0,0.8,2017-02-21,Mount Buller,2017-02-21,6.4,0.0,0.0016588010801744215,0.5
83024,2017,2,22,17.2,4.8,0.0,2017-02-22,Mount Buller,2017-02-22,11.0,0.0,0.000184071904963424,0.08317269649392238
83024,2017,2,23,20.3,10.6,0.0,2017-02-23,Mount Buller,2017-02-23,15.45,0.0,3.907455479521346e-05,0.004966801650056961
83024,2017,2,24,17.0,8.9,0.0,2017-02-24,Mount Buller,2017-02-24,12.95,0.0,0.00020342697805520653,0.011543752483922289
83024,2017,2,25,15.0,8.4,0.0,2017-02-25,Mount Buller,2017-02-25,11.7,0.0,0.0005527786369235996,0.014774031693273055
83024,2017,2,26,17.4,8.3,0.0,2017-02-26,Mount Buller,2017-02-26,12.85,0.0,0.00016655806477733606,0.015519756578408886
83024,2017,2,27,18.1,10.2,0.0,2017-02-27,Mount Buller,2017-02-27,14.15,0.0,0.0001173772578811046,0.0060598014915841155
83024,2017,2,28,19.9,10.3,0.0,2017-02-28,Mount Buller,2017-02-28,15.1,0.0,4.7725356118475645e-05,0.005765965558924903
83024,2017,3,1,20.6,11.7,0.0,2017-03-01,Mount Buller,2017-03-01,16.15,0.0,3.3631964038671175e-05,0.0028716291557003997
83024,2017,3,2,21.0,11.9,0.0,2017-03-02,Mount Buller,2017-03-02,16.45,0.0,2.7535691114583473e-05,0.002599067762323347
83024,2017,3,3,17.4,9.3,0.0,2017-03-03,Mount Buller,2017-03-03,13.35,0.0,0.00016655806477733606,0.009471043581946108
83024,2017,3,4,19.0,9.5,0.0,2017-03-04,Mount Buller,2017-03-04,14.25,0.0,7.484622751061123e-05,0.008577485413711984
83024,2017,3,5,18.3,8.3,0.6,2017-03-05,Mount Buller,2017-03-05,13.3,0.0,0.00010620852129827645,0.015519756578408886
83024,2017,3,6,16.1,8.5,0.0,2017-03-06,Mount Buller,2017-03-06,12.3,0.0,0.000319000128926791,0.014063627043245475
83024,2017,3,7,16.5,6.4,0.0,2017-03-07,Mount Buller,2017-03-07,11.45,0.0,0.0002611903190957194,0.039165722796764356
83024,2017,3,8,17.3,8.2,0.0,2017-03-08,Mount Buller,2017-03-08,12.75,0.0,0.00017509618411480998,0.016302499371440946
83024,2017,3,9,18.2,8.8,0.0,2017-03-09,Mount Buller,2017-03-09,13.5,0.0,0.00011165334062956276,0.012128434984274237
83024,2017,3,10,18.5,11.6,0.0,2017-03-10,Mount Buller,2017-03-10,15.05,0.0,9.610241549947396e-05,0.003018416324708424
83024,2017,3,11,18.7,10.9,0.0,2017-03-11,Mount Buller,2017-03-11,14.8,0.0,8.695785676794554e-05,0.004277925419704973
83024,2017,3,12,17.4,12.4,0.0,2017-03-12,Mount Buller,2017-03-12,14.899999999999999,0.0,0.00016655806477733606,0.002025320389049882
83024,2017,3,13,19.2,7.2,0.0,2017-03-13,Mount Buller,2017-03-13,13.2,0.0,6.772414961977023e-05,0.026596993576865856
83024,2017,3,14,21.0,10.9,0.0,2017-03-14,Mount Buller,2017-03-14,15.95,0.0,2.7535691114583473e-05,0.004277925419704973
83024,2017,3,15,19.5,11.5,0.0,2017-03-15,Mount Buller,2017-03-15,15.5,0.0,5.829126566113865e-05,0.0031726828424851893
83024,2017,3,16,15.7,11.6,0.0,2017-03-16,Mount Buller,2017-03-16,13.649999999999999,0.0,0.00038960012083882634,0.003018416324708424
